folder,filename,filepath,frame_count,fps,width,height,duration_sec,frame_dir,n_extracted_frames,json_dir
AI_dataset/N06/N06_Ward,Bridge_Dynamic3.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Bridge_Dynamic3.MP4,519,29.97002997002997,1920,1080,17.3173,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Bridge_Dynamic3_frames,519,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Bridge_Dynamic3_JSON
AI_dataset/N06/N06_Ward,Biceps Curl2.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Biceps Curl2.MP4,343,29.97002997002997,1920,1080,11.444766666666666,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Biceps Curl2_frames,343,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Biceps Curl2_JSON
AI_dataset/N06/N06_Ward,Ankle Pumping2.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Ankle Pumping2.MP4,339,29.97002997002997,1920,1080,11.311300000000001,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Ankle Pumping2_frames,339,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Ankle Pumping2_JSON
AI_dataset/N06/N06_Ward,Ankle Pumping3.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Ankle Pumping3.MP4,353,29.97002997002997,1920,1080,11.778433333333334,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Ankle Pumping3_frames,353,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Ankle Pumping3_JSON
AI_dataset/N06/N06_Ward,Bridge_static2.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Bridge_static2.MP4,333,29.97002997002997,1920,1080,11.1111,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Bridge_static2_frames,333,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Bridge_static2_JSON
AI_dataset/N06/N06_Ward,Bridge_Dynamic1.MOV,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Bridge_Dynamic1.MOV,487,29.97002997002997,720,1280,16.249566666666666,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Bridge_Dynamic1_frames,487,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Bridge_Dynamic1_JSON
AI_dataset/N06/N06_Ward,Biceps Curl_Bilateral1.MOV,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Biceps Curl_Bilateral1.MOV,399,29.97002997002997,720,1280,13.3133,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Biceps Curl_Bilateral1_frames,399,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Biceps Curl_Bilateral1_JSON
AI_dataset/N06/N06_Ward,Biceps Curl_Bilateral3.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Biceps Curl_Bilateral3.MP4,414,29.97002997002997,1920,1080,13.8138,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Biceps Curl_Bilateral3_frames,414,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Biceps Curl_Bilateral3_JSON
AI_dataset/N06/N06_Ward,Hip knee flexion3.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Hip knee flexion3.MP4,467,29.97002997002997,1920,1080,15.582233333333333,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Hip knee flexion3_frames,467,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Hip knee flexion3_JSON
AI_dataset/N06/N06_Ward,Chest Press1.MOV,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Chest Press1.MOV,351,29.97002997002997,720,1280,11.7117,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Chest Press1_frames,351,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Chest Press1_JSON
AI_dataset/N06/N06_Ward,Knee flexion2.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Knee flexion2.MP4,275,29.97002997002997,1920,1080,9.175833333333333,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Knee flexion2_frames,275,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Knee flexion2_JSON
AI_dataset/N06/N06_Ward,Chest Press2.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Chest Press2.MP4,244,29.97002997002997,1920,1080,8.141466666666666,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Chest Press2_frames,244,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Chest Press2_JSON
AI_dataset/N06/N06_Ward,Hip abduction3.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Hip abduction3.MP4,367,29.97002997002997,1920,1080,12.245566666666667,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Hip abduction3_frames,367,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Hip abduction3_JSON
AI_dataset/N06/N06_Ward,Biceps Curl1.MOV,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Biceps Curl1.MOV,445,29.97002997002997,720,1280,14.848166666666668,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Biceps Curl1_frames,445,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Biceps Curl1_JSON
AI_dataset/N06/N06_Ward,Clamshell_Sidelying3.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Clamshell_Sidelying3.MP4,419,29.97002997002997,1920,1080,13.980633333333333,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Clamshell_Sidelying3_frames,419,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Clamshell_Sidelying3_JSON
AI_dataset/N06/N06_Ward,Biceps Curl3.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Biceps Curl3.MP4,430,29.97002997002997,1920,1080,14.347666666666667,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Biceps Curl3_frames,430,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Biceps Curl3_JSON
AI_dataset/N06/N06_Ward,Clamshell_Supine1.MOV,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Clamshell_Supine1.MOV,367,29.97002997002997,720,1280,12.245566666666667,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Clamshell_Supine1_frames,367,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Clamshell_Supine1_JSON
AI_dataset/N06/N06_Ward,Lumbar rotation2.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Lumbar rotation2.MP4,316,29.97002997002997,1920,1080,10.543866666666666,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Lumbar rotation2_frames,316,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Lumbar rotation2_JSON
AI_dataset/N06/N06_Ward,Leg cycle exercise3.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Leg cycle exercise3.MP4,388,29.97002997002997,1920,1080,12.946266666666666,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Leg cycle exercise3_frames,388,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Leg cycle exercise3_JSON
AI_dataset/N06/N06_Ward,Ankle Pumping1.MOV,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Ankle Pumping1.MOV,388,29.97002997002997,720,1280,12.946266666666666,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Ankle Pumping1_frames,388,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Ankle Pumping1_JSON
AI_dataset/N06/N06_Ward,Bridge_static3.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Bridge_static3.MP4,394,29.97002997002997,1920,1080,13.146466666666667,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Bridge_static3_frames,394,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Bridge_static3_JSON
AI_dataset/N06/N06_Ward,Knee flexion1.MOV,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Knee flexion1.MOV,369,29.97002997002997,720,1280,12.3123,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Knee flexion1_frames,369,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Knee flexion1_JSON
AI_dataset/N06/N06_Ward,Bridge_Dynamic2.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Bridge_Dynamic2.MP4,319,29.97002997002997,1920,1080,10.643966666666667,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Bridge_Dynamic2_frames,319,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Bridge_Dynamic2_JSON
AI_dataset/N06/N06_Ward,Clamshell_Supine2.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Clamshell_Supine2.MP4,341,29.97002997002997,1920,1080,11.378033333333333,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Clamshell_Supine2_frames,341,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Clamshell_Supine2_JSON
AI_dataset/N06/N06_Ward,Hip Extension1.MOV,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Hip Extension1.MOV,331,29.97002997002997,720,1280,11.044366666666667,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Hip Extension1_frames,331,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Hip Extension1_JSON
AI_dataset/N06/N06_Ward,Bridge_static1.MOV,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Bridge_static1.MOV,364,29.97002997002997,720,1280,12.145466666666668,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Bridge_static1_frames,364,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Bridge_static1_JSON
AI_dataset/N06/N06_Ward,Clamshell_Sidelying2.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Clamshell_Sidelying2.MP4,344,29.97002997002997,1920,1080,11.478133333333334,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Clamshell_Sidelying2_frames,344,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Clamshell_Sidelying2_JSON
AI_dataset/N06/N06_Ward,One leg bridge_static3.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/One leg bridge_static3.MP4,374,29.97002997002997,1920,1080,12.479133333333333,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/One leg bridge_static3_frames,374,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/One leg bridge_static3_JSON
AI_dataset/N06/N06_Ward,Hip abduction2.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Hip abduction2.MP4,303,29.97002997002997,1920,1080,10.110100000000001,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Hip abduction2_frames,303,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Hip abduction2_JSON
AI_dataset/N06/N06_Ward,Clamshell_Supine3.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Clamshell_Supine3.MP4,389,29.97002997002997,1920,1080,12.979633333333334,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Clamshell_Supine3_frames,389,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Clamshell_Supine3_JSON
AI_dataset/N06/N06_Ward,Lumbar rotation3.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Lumbar rotation3.MP4,360,29.97002997002997,1920,1080,12.012,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Lumbar rotation3_frames,360,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Lumbar rotation3_JSON
AI_dataset/N06/N06_Ward,One leg brige_dynamic2.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/One leg brige_dynamic2.MP4,403,29.97002997002997,1920,1080,13.446766666666667,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/One leg brige_dynamic2_frames,403,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/One leg brige_dynamic2_JSON
AI_dataset/N06/N06_Ward,Hip abduction1.MOV,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Hip abduction1.MOV,355,29.97002997002997,720,1280,11.845166666666668,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Hip abduction1_frames,355,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Hip abduction1_JSON
AI_dataset/N06/N06_Ward,Leg cycle exercise1.MOV,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Leg cycle exercise1.MOV,373,29.97002997002997,720,1280,12.445766666666668,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Leg cycle exercise1_frames,373,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Leg cycle exercise1_JSON
AI_dataset/N06/N06_Ward,Leg cycle exercise2.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Leg cycle exercise2.MP4,307,29.97002997002997,1920,1080,10.243566666666666,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Leg cycle exercise2_frames,307,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Leg cycle exercise2_JSON
AI_dataset/N06/N06_Ward,One leg brige_dynamic1.MOV,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/One leg brige_dynamic1.MOV,544,29.97002997002997,720,1280,18.151466666666668,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/One leg brige_dynamic1_frames,544,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/One leg brige_dynamic1_JSON
AI_dataset/N06/N06_Ward,Hip knee flexion1.MOV,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Hip knee flexion1.MOV,465,29.97002997002997,720,1280,15.5155,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Hip knee flexion1_frames,465,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Hip knee flexion1_JSON
AI_dataset/N06/N06_Ward,Pec dec Fly3.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Pec dec Fly3.MP4,378,29.97002997002997,1920,1080,12.6126,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Pec dec Fly3_frames,378,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Pec dec Fly3_JSON
AI_dataset/N06/N06_Ward,Clamshell_Sidelying1.MOV,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Clamshell_Sidelying1.MOV,406,29.97002997002997,720,1280,13.546866666666666,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Clamshell_Sidelying1_frames,406,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Clamshell_Sidelying1_JSON
AI_dataset/N06/N06_Ward,One leg bridge_static2.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/One leg bridge_static2.MP4,297,29.97002997002997,1920,1080,9.9099,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/One leg bridge_static2_frames,297,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/One leg bridge_static2_JSON
AI_dataset/N06/N06_Ward,Knee flexion3.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Knee flexion3.MP4,378,29.97002997002997,1920,1080,12.6126,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Knee flexion3_frames,378,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Knee flexion3_JSON
AI_dataset/N06/N06_Ward,Overhead Triceps Extension2.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Overhead Triceps Extension2.MP4,372,29.97002997002997,1920,1080,12.4124,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Overhead Triceps Extension2_frames,372,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Overhead Triceps Extension2_JSON
AI_dataset/N06/N06_Ward,Lumbar rotation1.MOV,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Lumbar rotation1.MOV,359,29.97002997002997,720,1280,11.978633333333333,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Lumbar rotation1_frames,359,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Lumbar rotation1_JSON
AI_dataset/N06/N06_Ward,Overhead Triceps Extension3.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Overhead Triceps Extension3.MP4,413,29.97002997002997,1920,1080,13.780433333333333,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Overhead Triceps Extension3_frames,413,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Overhead Triceps Extension3_JSON
AI_dataset/N06/N06_Ward,One leg brige_dynamic3.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/One leg brige_dynamic3.MP4,556,29.97002997002997,1920,1080,18.551866666666665,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/One leg brige_dynamic3_frames,556,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/One leg brige_dynamic3_JSON
AI_dataset/N06/N06_Ward,Hip Extension2.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Hip Extension2.MP4,270,29.97002997002997,1920,1080,9.009,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Hip Extension2_frames,270,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Hip Extension2_JSON
AI_dataset/N06/N06_Ward,One leg bridge_static1.MOV,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/One leg bridge_static1.MOV,354,29.97002997002997,720,1280,11.8118,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/One leg bridge_static1_frames,354,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/One leg bridge_static1_JSON
AI_dataset/N06/N06_Ward,Hip knee flexion2.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Hip knee flexion2.MP4,429,29.97002997002997,1920,1080,14.314300000000001,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Hip knee flexion2_frames,429,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Hip knee flexion2_JSON
AI_dataset/N06/N06_Ward,Pec dec Fly1.MOV,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Pec dec Fly1.MOV,369,29.97002997002997,720,1280,12.3123,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Pec dec Fly1_frames,369,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Pec dec Fly1_JSON
AI_dataset/N06/N06_Ward,Shoulder Abduction3.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Shoulder Abduction3.MP4,432,29.97002997002997,1920,1080,14.4144,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Shoulder Abduction3_frames,432,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Shoulder Abduction3_JSON
AI_dataset/N06/N06_Ward,Overhead Triceps Extension1.MOV,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Overhead Triceps Extension1.MOV,411,29.97002997002997,720,1280,13.713700000000001,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Overhead Triceps Extension1_frames,411,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Overhead Triceps Extension1_JSON
AI_dataset/N06/N06_Ward,Shoulder Flexion2.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Shoulder Flexion2.MP4,365,29.97002997002997,1920,1080,12.178833333333333,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Shoulder Flexion2_frames,365,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Shoulder Flexion2_JSON
AI_dataset/N06/N06_Ward,Hip Extension3.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Hip Extension3.MP4,340,29.97002997002997,1920,1080,11.344666666666667,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Hip Extension3_frames,340,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Hip Extension3_JSON
AI_dataset/N06/N06_Ward,Pec dec Fly2.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Pec dec Fly2.MP4,364,29.97002997002997,1920,1080,12.145466666666668,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Pec dec Fly2_frames,364,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Pec dec Fly2_JSON
AI_dataset/N06/N06_Ward,SLR1.MOV,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/SLR1.MOV,368,29.97002997002997,720,1280,12.278933333333333,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/SLR1_frames,368,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/SLR1_JSON
AI_dataset/N06/N06_Ward,SLR3.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/SLR3.MP4,391,29.97002997002997,1920,1080,13.046366666666668,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/SLR3_frames,391,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/SLR3_JSON
AI_dataset/N06/N06_Ward,SLR2.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/SLR2.MP4,320,29.97002997002997,1920,1080,10.677333333333333,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/SLR2_frames,320,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/SLR2_JSON
AI_dataset/N06/N06_Ward,Chest Press3.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Chest Press3.MP4,350,29.97002997002997,1920,1080,11.678333333333333,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Chest Press3_frames,350,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Chest Press3_JSON
AI_dataset/N06/N06_Ward,Q-setting1.MOV,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Q-setting1.MOV,424,29.97002997002997,720,1280,14.147466666666666,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Q-setting1_frames,424,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Q-setting1_JSON
AI_dataset/N06/N06_Ward,Shoulder Flexion1.MOV,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Shoulder Flexion1.MOV,443,29.97002997002997,720,1280,14.781433333333334,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Shoulder Flexion1_frames,443,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Shoulder Flexion1_JSON
AI_dataset/N06/N06_Ward,Shoulder Abduction1.MOV,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Shoulder Abduction1.MOV,430,29.97002997002997,720,1280,14.347666666666667,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Shoulder Abduction1_frames,430,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Shoulder Abduction1_JSON
AI_dataset/N06/N06_Ward,Shoulder Abduction2.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Shoulder Abduction2.MP4,431,29.97002997002997,1920,1080,14.381033333333333,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Shoulder Abduction2_frames,431,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Shoulder Abduction2_JSON
AI_dataset/N06/N06_Ward,Shoulder Flexion3.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Shoulder Flexion3.MP4,469,29.97002997002997,1920,1080,15.648966666666666,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Shoulder Flexion3_frames,469,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Shoulder Flexion3_JSON
AI_dataset/N07/N07_Treatment,Biceps Curl3.MP4,../data/new_data/raw_data/AI_dataset/N07/N07_Treatment/Biceps Curl3.MP4,410,29.97002997002997,1920,1080,13.680333333333333,../data/new_data/frames_output/AI_dataset/N07/N07_Treatment/Biceps Curl3_frames,410,../data/new_data/keypoints_json/AI_dataset/N07/N07_Treatment/Biceps Curl3_JSON
AI_dataset/N07/N07_Treatment,Biceps Curl2.MOV,../data/new_data/raw_data/AI_dataset/N07/N07_Treatment/Biceps Curl2.MOV,400,29.97002997002997,1280,720,13.346666666666668,../data/new_data/frames_output/AI_dataset/N07/N07_Treatment/Biceps Curl2_frames,400,../data/new_data/keypoints_json/AI_dataset/N07/N07_Treatment/Biceps Curl2_JSON
AI_dataset/N07/N07_Treatment,Hip Flexion Extension_chair1.MP4,../data/new_data/raw_data/AI_dataset/N07/N07_Treatment/Hip Flexion Extension_chair1.MP4,346,29.97002997002997,1920,1080,11.544866666666667,../data/new_data/frames_output/AI_dataset/N07/N07_Treatment/Hip Flexion Extension_chair1_frames,346,../data/new_data/keypoints_json/AI_dataset/N07/N07_Treatment/Hip Flexion Extension_chair1_JSON
AI_dataset/N06/N06_Ward,Q-setting2.MP4,../data/new_data/raw_data/AI_dataset/N06/N06_Ward/Q-setting2.MP4,280,29.97002997002997,1920,1080,9.342666666666666,../data/new_data/frames_output/AI_dataset/N06/N06_Ward/Q-setting2_frames,280,../data/new_data/keypoints_json/AI_dataset/N06/N06_Ward/Q-setting2_JSON
AI_dataset/N07/N07_Treatment,Hip Flexion Extension_bobathtable2.MOV,../data/new_data/raw_data/AI_dataset/N07/N07_Treatment/Hip Flexion Extension_bobathtable2.MOV,489,29.97002997002997,1280,720,16.316300000000002,../data/new_data/frames_output/AI_dataset/N07/N07_Treatment/Hip Flexion Extension_bobathtable2_frames,489,../data/new_data/keypoints_json/AI_dataset/N07/N07_Treatment/Hip Flexion Extension_bobathtable2_JSON
AI_dataset/N07/N07_Treatment,Hip Flexion Extension2.MOV,../data/new_data/raw_data/AI_dataset/N07/N07_Treatment/Hip Flexion Extension2.MOV,376,29.97002997002997,1280,720,12.545866666666667,../data/new_data/frames_output/AI_dataset/N07/N07_Treatment/Hip Flexion Extension2_frames,376,../data/new_data/keypoints_json/AI_dataset/N07/N07_Treatment/Hip Flexion Extension2_JSON
AI_dataset/N07/N07_Treatment,Knee Extension_Wheelchair3.MP4,../data/new_data/raw_data/AI_dataset/N07/N07_Treatment/Knee Extension_Wheelchair3.MP4,392,29.97002997002997,1920,1080,13.079733333333333,../data/new_data/frames_output/AI_dataset/N07/N07_Treatment/Knee Extension_Wheelchair3_frames,392,../data/new_data/keypoints_json/AI_dataset/N07/N07_Treatment/Knee Extension_Wheelchair3_JSON
AI_dataset/N07/N07_Treatment,Hip Flexion Extension_bobathtable3.MP4,../data/new_data/raw_data/AI_dataset/N07/N07_Treatment/Hip Flexion Extension_bobathtable3.MP4,495,29.97002997002997,1920,1080,16.5165,../data/new_data/frames_output/AI_dataset/N07/N07_Treatment/Hip Flexion Extension_bobathtable3_frames,495,../data/new_data/keypoints_json/AI_dataset/N07/N07_Treatment/Hip Flexion Extension_bobathtable3_JSON
AI_dataset/N07/N07_Treatment,Hip Extension3.MP4,../data/new_data/raw_data/AI_dataset/N07/N07_Treatment/Hip Extension3.MP4,359,29.97002997002997,1920,1080,11.978633333333333,../data/new_data/frames_output/AI_dataset/N07/N07_Treatment/Hip Extension3_frames,359,../data/new_data/keypoints_json/AI_dataset/N07/N07_Treatment/Hip Extension3_JSON
AI_dataset/N07/N07_Treatment,Knee Flexion2.MOV,../data/new_data/raw_data/AI_dataset/N07/N07_Treatment/Knee Flexion2.MOV,349,29.97002997002997,1280,720,11.644966666666667,../data/new_data/frames_output/AI_dataset/N07/N07_Treatment/Knee Flexion2_frames,349,../data/new_data/keypoints_json/AI_dataset/N07/N07_Treatment/Knee Flexion2_JSON
AI_dataset/N07/N07_Treatment,Knee Extension_Wheelchair2.MOV,../data/new_data/raw_data/AI_dataset/N07/N07_Treatment/Knee Extension_Wheelchair2.MOV,367,29.97002997002997,1280,720,12.245566666666667,../data/new_data/frames_output/AI_dataset/N07/N07_Treatment/Knee Extension_Wheelchair2_frames,367,../data/new_data/keypoints_json/AI_dataset/N07/N07_Treatment/Knee Extension_Wheelchair2_JSON
